version https://git-lfs.github.com/spec/v1
oid sha256:f3f46a24d034e726e65501b9c0c9de2429b30657601eac92f165de9494a07fdb
size 179775097
15:03:21,0.0,0.0,0.0,0.0,0.0,0.0
15:03:21,0.0,0.0,0.0,0.0,0.0,0.0
15:03:22,0.0,0.0,0.0,0.0,0.0,0.0
15:03:22,0.0,0.0,0.0,0.0,0.0,0.0
15:03:22,0.0,0.0,0.0,0.0,0.0,0.0
15:03:22,0.0,0.0,0.0,0.0,0.0,0.0
15:03:22,0.0,0.0,0.0,0.0,0.0,0.0
15:03:22,0.0,0.0,0.0,0.0,0.0,0.0
15:03:22,0.0,0.0,0.0,0.0,0.0,0.0
15:03:23,0.0,0.0,0.0,0.0,0.0,0.0
15:03:23,0.0,0.0,0.0,0.0,0.0,0.0
15:03:23,0.0,0.0,0.0,0.0,0.0,0.0
15:03:23,0.0,0.0,0.0,0.0,0.0,0.0
15:03:23,0.0,0.0,0.0,0.0,0.0,0.0
15:03:23,0.0,0.0,0.0,0.0,0.0,0.0
15:03:23,0.0,0.0,0.0,0.0,0.0,0.0
15:03:23,0.0,0.0,0.0,0.0,0.0,0.0
15:03:24,0.0,0.0,0.0,0.0,0.0,0.0
15:03:24,0.0,0.0,0.0,0.0,0.0,0.0
15:03:24,0.0,0.0,0.0,0.0,0.0,0.0
15:03:24,0.0,0.0,0.0,0.0,0.0,0.0
15:03:24,0.0,0.0,0.0,0.0,0.0,0.0
15:03:24,0.0,0.0,0.0,0.0,0.0,0.0
15:03:24,0.0,0.0,0.0,0.0,0.0,0.0
15:03:24,0.0,0.0,0.0,0.0,0.0,0.0
15:03:25,0.0,0.0,0.0,0.0,0.0,0.0
15:03:25,0.0,0.0,0.0,0.0,0.0,0.0
15:03:25,0.0,0.0,0.0,0.0,0.0,0.0
15:03:25,0.0,0.0,0.0,0.0,0.0,0.0
15:03:25,0.0,0.0,0.0,0.0,0.0,0.0
15:03:25,0.0,0.0,0.0,0.0,0.0,0.0
15:03:25,0.0,0.0,0.0,0.0,0.0,0.0
15:03:26,0.0,0.0,0.0,0.0,0.0,0.0
15:03:26,0.0,0.0,0.0,0.0,0.0,0.0
15:03:26,0.0,0.0,0.0,0.0,0.0,0.0
15:03:26,0.0,0.0,0.0,0.0,0.0,0.0
15:03:26,0.0,0.0,0.0,0.0,0.0,0.0
15:03:26,0.0,0.0,0.0,0.0,0.0,0.0
15:03:26,0.0,0.0,0.0,0.0,0.0,0.0
15:03:26,0.0,0.0,0.0,0.0,0.0,0.0
15:03:27,0.0,0.0,0.0,0.0,0.0,0.0
15:03:27,0.0,0.0,0.0,0.0,0.0,0.0
15:03:27,0.0,0.0,0.0,0.0,0.0,0.0
15:03:27,0.0,0.0,0.0,0.0,0.0,0.0
15:03:27,0.0,0.0,0.0,0.0,0.0,0.0
15:03:27,0.0,0.0,0.0,0.0,0.0,0.0
15:03:27,0.0,0.0,0.0,0.0,0.0,0.0
15:03:28,0.0,0.0,0.0,0.0,0.0,0.0
15:03:28,0.0,0.0,0.0,0.0,0.0,0.0
15:03:28,0.0,0.0,0.0,0.0,0.0,0.0
15:03:28,0.0,0.0,0.0,0.0,0.0,0.0
15:03:28,0.0,0.0,0.0,0.0,0.0,0.0
15:03:28,0.0,0.0,0.0,0.0,0.0,0.0
15:03:28,0.0,0.0,0.0,0.0,0.0,0.0
15:03:28,0.0,0.0,0.0,0.0,0.0,0.0
15:03:29,0.0,0.0,0.0,0.0,0.0,0.0
15:03:29,0.0,0.0,0.0,0.0,0.0,0.0
15:03:29,0.0,0.0,0.0,0.0,0.0,0.0
15:03:29,0.0,0.0,0.0,0.0,0.0,0.0
15:03:29,0.0,0.0,0.0,0.0,0.0,0.0
15:03:29,0.0,0.0,0.0,0.0,0.0,0.0
15:03:29,0.0,0.0,0.0,0.0,0.0,0.0
15:03:29,0.0,0.0,0.0,0.0,0.0,0.0
15:03:30,0.0,0.0,0.0,0.0,0.0,0.0
15:03:30,0.0,0.0,0.0,0.0,0.0,0.0
15:03:30,0.0,0.0,0.0,0.0,0.0,0.0
15:03:30,0.0,0.0,0.0,0.0,0.0,0.0
15:03:30,0.0,0.0,0.0,0.0,0.0,0.0
15:03:30,0.0,0.0,0.0,0.0,0.0,0.0
15:03:30,0.0,0.0,0.0,0.0,0.0,0.0
15:03:30,0.0,0.0,0.0,0.0,0.0,0.0
15:03:31,0.0,0.0,0.0,0.0,0.0,0.0
15:03:31,0.0,0.0,0.0,0.0,0.0,0.0
